59,4812,ACCT175004603998518,bussiness,71.68,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
60,7280,ACCT175004603998519,bussiness,601.51,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
61,3214,ACCT175004603998520,personal,211.20,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
62,4548,ACCT175004603998521,bussiness,861.19,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
63,3232,ACCT175004603998522,bussiness,974.81,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
64,6446,ACCT175004603998523,personal,949.32,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
65,3485,ACCT175004603998524,bussiness,210.70,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
66,6300,ACCT175004603998625,personal,753.02,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
67,6524,ACCT175004603998626,personal,391.85,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
68,6217,ACCT175004603998627,personal,204.15,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
69,5845,ACCT175004603998628,bussiness,186.33,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
70,6106,ACCT175004603998629,bussiness,835.71,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
71,2899,ACCT175004603998630,personal,992.95,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
72,5130,ACCT175004603998631,personal,723.76,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
73,6082,ACCT175004603998632,personal,432.15,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
74,3810,ACCT175004603998633,bussiness,553.85,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
75,4519,ACCT175004603998634,personal,948.43,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
76,4100,ACCT175004603998635,personal,895.07,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
77,5756,ACCT175004603998636,personal,236.29,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
78,5906,ACCT175004603998637,personal,949.57,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
79,3021,ACCT175004603998638,personal,514.00,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
80,4061,ACCT175004603998639,personal,855.66,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
81,4694,ACCT175004603998640,bussiness,778.82,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
82,6714,ACCT175004603998641,bussiness,889.06,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
83,3568,ACCT175004603998642,personal,341.35,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
84,6430,ACCT175004603998643,personal,450.59,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
2,1,ACC10002,bussiness,3010000.00,active,2025-06-16 07:48:47.662957,2025-06-16 07:48:47.662957,null
85,5152,ACCT175004603998644,personal,989.37,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
86,2885,ACCT175004603998645,bussiness,251.49,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
87,6683,ACCT175004603998646,bussiness,440.45,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
88,3703,ACCT175004603998647,personal,648.99,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
89,3749,ACCT175004603998648,personal,783.85,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
90,7227,ACCT175004603998649,bussiness,310.81,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
91,3752,ACCT175004603998650,personal,772.32,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
92,3250,ACCT175004603998651,bussiness,734.04,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
93,5676,ACCT175004603998652,personal,13.87,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
94,6592,ACCT175004603998653,personal,392.54,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
95,4291,ACCT175004603998654,personal,724.02,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
96,6016,ACCT175004603998655,personal,415.87,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
97,3395,ACCT175004603998656,personal,110.05,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
98,6057,ACCT175004603998657,bussiness,975.00,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
99,6479,ACCT175004603998658,bussiness,830.57,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
100,4405,ACCT175004603998659,bussiness,831.72,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
101,4575,ACCT175004603998660,personal,269.49,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
102,4438,ACCT175004603998661,personal,597.36,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
103,3537,ACCT175004603998662,bussiness,728.87,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
104,6358,ACCT175004603998663,bussiness,861.20,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
105,5156,ACCT175004603998664,personal,700.71,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
106,7155,ACCT175004603998665,bussiness,383.97,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
107,4655,ACCT175004603998666,personal,843.86,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
108,7041,ACCT175004603998667,personal,108.56,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
109,5161,ACCT175004603998668,bussiness,501.42,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
110,5714,ACCT175004603998669,bussiness,632.21,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
111,4485,ACCT175004603998670,personal,523.32,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
112,5260,ACCT175004603998671,bussiness,654.89,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
113,4356,ACCT175004603998672,personal,70.02,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
114,3614,ACCT175004603998673,personal,868.12,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
115,4487,ACCT175004603998674,bussiness,576.50,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
116,3048,ACCT175004603998675,bussiness,960.64,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
117,2615,ACCT175004603998676,bussiness,353.43,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
118,6306,ACCT175004603998677,bussiness,412.92,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
119,6753,ACCT175004603998678,bussiness,507.28,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
120,6242,ACCT175004603998679,personal,480.20,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
121,7463,ACCT175004603998680,personal,2.65,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
122,4084,ACCT175004603998681,personal,833.64,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
123,5421,ACCT175004603998682,bussiness,607.11,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
124,3211,ACCT175004603998683,personal,543.00,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
125,6346,ACCT175004603998684,personal,21.28,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
126,4128,ACCT175004603998685,bussiness,68.61,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
127,7084,ACCT175004603998686,personal,571.30,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
128,5135,ACCT175004603998687,bussiness,827.04,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
129,3467,ACCT175004603998688,personal,713.23,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
130,7064,ACCT175004603998689,personal,560.14,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
131,2752,ACCT175004603998690,personal,128.52,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
132,3902,ACCT175004603998691,personal,887.02,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
133,3829,ACCT175004603998692,bussiness,207.70,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
134,4681,ACCT175004603998693,bussiness,3.63,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
135,6947,ACCT175004603998694,personal,795.87,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
136,7464,ACCT175004603998695,personal,579.93,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
137,3666,ACCT175004603998696,personal,558.67,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
138,6918,ACCT175004603998697,bussiness,901.21,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
139,5335,ACCT175004603998698,bussiness,725.67,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
140,6035,ACCT175004603998699,personal,237.62,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
141,7558,ACCT1750046039986100,personal,458.40,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
142,6559,ACCT1750046039986101,personal,649.85,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
143,2698,ACCT1750046039986102,personal,550.18,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
144,6949,ACCT1750046039986103,personal,531.74,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
145,7236,ACCT1750046039986104,personal,138.32,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
146,7388,ACCT1750046039986105,bussiness,840.32,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
147,4611,ACCT1750046039986106,personal,309.98,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
148,4854,ACCT1750046039986107,personal,311.69,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
149,3592,ACCT1750046039986108,bussiness,586.20,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
150,5697,ACCT1750046039986109,personal,88.01,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
151,6557,ACCT1750046039986110,bussiness,24.02,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
152,3691,ACCT1750046039986111,bussiness,758.31,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
153,3054,ACCT1750046039986112,bussiness,563.80,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
154,6372,ACCT1750046039986113,personal,864.59,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
155,4612,ACCT1750046039986114,bussiness,904.41,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
156,5748,ACCT1750046039986115,personal,83.52,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
157,3092,ACCT1750046039986116,bussiness,602.83,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
158,7387,ACCT1750046039986117,personal,736.04,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
159,3048,ACCT1750046039986118,personal,815.54,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
160,4336,ACCT1750046039986119,bussiness,320.62,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
161,3599,ACCT1750046039986120,personal,772.66,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
162,6539,ACCT1750046039986121,personal,412.75,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
163,3532,ACCT1750046039986122,bussiness,904.74,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
164,3477,ACCT1750046039986123,bussiness,641.98,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
165,3920,ACCT1750046039986124,bussiness,798.89,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
166,5612,ACCT1750046039986125,personal,878.08,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
167,6055,ACCT1750046039986126,bussiness,578.14,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
168,3906,ACCT1750046039986127,personal,824.91,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
169,5000,ACCT1750046039986128,bussiness,778.02,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
170,3147,ACCT1750046039986129,bussiness,35.15,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
171,4042,ACCT1750046039986130,bussiness,216.25,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
172,2612,ACCT1750046039986131,personal,919.57,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
173,5775,ACCT1750046039986132,personal,810.40,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
174,7019,ACCT1750046039986133,personal,660.45,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
175,3204,ACCT1750046039986134,bussiness,14.39,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
176,4914,ACCT1750046039986135,personal,569.97,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
177,4697,ACCT1750046039986136,bussiness,665.97,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
178,3963,ACCT1750046039986137,bussiness,61.90,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
179,5235,ACCT1750046039986138,bussiness,361.48,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
180,3624,ACCT1750046039986139,bussiness,639.74,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
181,6065,ACCT1750046039986140,personal,557.50,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
182,4579,ACCT1750046039986141,bussiness,612.23,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
183,6442,ACCT1750046039986142,bussiness,875.07,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
184,4352,ACCT1750046039986143,bussiness,359.59,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
185,6592,ACCT1750046039986144,personal,298.22,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
186,6248,ACCT1750046039986145,bussiness,228.42,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
187,5593,ACCT1750046039986146,personal,893.35,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
188,5933,ACCT1750046039986147,bussiness,496.22,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
189,5924,ACCT1750046039986148,bussiness,316.38,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
190,7430,ACCT1750046039986149,bussiness,410.92,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
191,6531,ACCT1750046039986150,bussiness,987.70,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
192,7035,ACCT1750046039986151,bussiness,673.61,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
193,2690,ACCT1750046039986152,personal,599.33,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
194,3740,ACCT1750046039986153,bussiness,23.15,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
195,6809,ACCT1750046039986154,bussiness,689.03,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
196,5195,ACCT1750046039986155,personal,223.67,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
197,4755,ACCT1750046039986156,personal,154.76,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
198,7235,ACCT1750046039986157,personal,655.74,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
199,4499,ACCT1750046039986158,bussiness,583.19,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
200,2710,ACCT1750046039986159,bussiness,802.24,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
201,3683,ACCT1750046039986160,personal,246.42,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
202,6619,ACCT1750046039986161,personal,3.45,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
203,3474,ACCT1750046039986162,bussiness,592.81,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
204,3469,ACCT1750046039986163,bussiness,391.67,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
205,6529,ACCT1750046039986164,personal,262.90,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
206,7217,ACCT1750046039986165,personal,88.00,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
207,6817,ACCT1750046039986166,personal,299.58,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
208,6117,ACCT1750046039986167,bussiness,90.57,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
209,4116,ACCT1750046039986168,personal,463.94,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
210,7413,ACCT1750046039986169,bussiness,218.24,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
211,5657,ACCT1750046039986170,personal,565.17,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
212,3317,ACCT1750046039986171,personal,812.50,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
213,5703,ACCT1750046039986172,bussiness,813.83,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
214,3719,ACCT1750046039986173,bussiness,433.36,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
215,3904,ACCT1750046039986174,bussiness,522.71,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
216,3490,ACCT1750046039986175,bussiness,806.22,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
217,5808,ACCT1750046039986176,bussiness,940.54,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
218,6436,ACCT1750046039986177,personal,313.91,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
219,4089,ACCT1750046039986178,personal,331.11,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
220,3130,ACCT1750046039986179,personal,362.80,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
221,5615,ACCT1750046039986180,personal,31.42,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
222,7042,ACCT1750046039986181,bussiness,505.04,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
223,4241,ACCT1750046039986182,personal,856.84,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
224,4560,ACCT1750046039986183,bussiness,640.91,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
225,5507,ACCT1750046039986184,personal,512.12,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
226,4603,ACCT1750046039986185,personal,2.24,closed,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
227,7169,ACCT1750046039986186,personal,618.37,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
228,4885,ACCT1750046039986187,bussiness,413.59,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
229,3265,ACCT1750046039986188,bussiness,864.31,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
230,5870,ACCT1750046039986189,personal,11.65,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
231,6530,ACCT1750046039986190,bussiness,319.16,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
232,3190,ACCT1750046039986191,personal,496.86,active,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
233,3234,ACCT1750046039986192,bussiness,882.11,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
234,4870,ACCT1750046039986193,bussiness,991.79,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
235,3558,ACCT1750046039986194,personal,598.73,frozen,2025-06-16 10:53:59.957683,2025-06-16 10:53:59.957683,null
